game_date,game_id,team_a,team_b,actual_winner,actual_score_a,actual_score_b,team_a_rest_days,team_b_rest_days
2025-02-21,0022400797,CLE,NYK,CLE,142,105,0.0,0.0
2025-02-21,0022400803,DAL,NOP,DAL,111,103,7.0,7.0
2025-02-21,0022400801,HOU,MIN,HOU,121,115,7.0,7.0
2025-02-21,0022400798,ORL,MEM,MEM,104,105,0.0,0.0
2025-02-21,0022400805,SAC,GSW,GSW,108,132,7.0,7.0
2025-02-21,0022400802,SAS,DET,DET,110,125,0.0,8.0
2025-02-21,0022400800,TOR,MIA,MIA,111,120,8.0,7.0
2025-02-21,0022400804,UTA,OKC,OKC,107,130,7.0,7.0
2025-02-21,0022400799,WAS,MIL,MIL,101,104,8.0,0.0
2025-02-22,0022400806,CHI,PHX,PHX,117,121,1.0,1.0
2025-02-22,0022400808,DEN,LAL,LAL,100,123,1.0,1.0
2025-02-22,0022400807,PHI,BKN,BKN,103,105,1.0,1.0
2025-02-22,0022400810,POR,CHA,POR,141,88,1.0,1.0
2025-02-22,0022400809,UTA,HOU,UTA,124,115,0.0,0.0
2025-02-23,0022400814,ATL,DET,DET,143,148,2.0,1.0
2025-02-23,0022400811,BOS,NYK,BOS,118,105,2.0,1.0
2025-02-23,0022400819,CLE,MEM,CLE,129,123,1.0,1.0
2025-02-23,0022400812,GSW,DAL,GSW,126,102,1.0,1.0
2025-02-23,0022400813,IND,LAC,IND,129,111,2.0,2.0
2025-02-23,0022400817,MIL,MIA,MIL,120,113,1.0,1.0
2025-02-23,0022400820,MIN,OKC,OKC,123,130,1.0,1.0
2025-02-23,0022400818,NOP,SAS,NOP,114,96,1.0,1.0
2025-02-23,0022400815,ORL,WAS,ORL,110,90,1.0,1.0
2025-02-23,0022400816,TOR,PHX,TOR,127,109,1.0,0.0
2025-02-24,0022400825,ATL,MIA,ATL,98,86,0.0,0.0
2025-02-24,0022400821,DET,LAC,DET,106,97,0.0,0.0
2025-02-24,0022400822,IND,DEN,DEN,116,125,0.0,1.0
2025-02-24,0022400826,OKC,MIN,MIN,128,131,0.0,0.0
2025-02-24,0022400823,PHI,CHI,CHI,110,142,1.0,1.0
2025-02-24,0022400828,SAC,CHA,SAC,130,88,2.0,1.0
2025-02-24,0022400827,UTA,POR,POR,112,114,1.0,1.0
2025-02-24,0022400824,WAS,BKN,WAS,107,99,0.0,1.0
2025-02-25,0022400834,GSW,CHA,GSW,128,92,1.0,0.0
2025-02-25,0022400831,HOU,MIL,HOU,100,97,2.0,1.0
2025-02-25,0022400835,LAL,DAL,LAL,107,99,2.0,1.0
2025-02-25,0022400832,MEM,PHX,MEM,151,148,1.0,1.0
2025-02-25,0022400833,NOP,SAS,NOP,109,103,1.0,1.0
2025-02-25,0022400830,ORL,CLE,CLE,82,122,1.0,1.0
2025-02-25,0022400829,TOR,BOS,BOS,101,111,1.0,1.0
2025-02-26,0022400840,BKN,OKC,OKC,121,129,1.0,1.0
2025-02-26,0022400842,CHI,LAC,LAC,117,122,1.0,1.0
2025-02-26,0022400836,DET,BOS,DET,117,97,1.0,0.0
2025-02-26,0022400844,HOU,SAS,HOU,118,106,0.0,0.0
2025-02-26,0022400837,IND,TOR,IND,111,91,1.0,0.0
2025-02-26,0022400841,MIA,ATL,MIA,131,109,1.0,1.0
2025-02-26,0022400838,NYK,PHI,NYK,110,105,2.0,1.0
2025-02-26,0022400843,UTA,SAC,SAC,101,118,1.0,1.0
2025-02-26,0022400839,WAS,POR,POR,121,129,1.0,1.0
2025-02-27,0022400847,DAL,CHA,DAL,103,96,1.0,1.0
2025-02-27,0022400849,LAL,MIN,LAL,111,102,1.0,2.0
2025-02-27,0022400846,MIL,DEN,MIL,121,112,1.0,2.0
2025-02-27,0022400845,ORL,GSW,GSW,115,121,1.0,1.0
2025-02-27,0022400848,PHX,NOP,NOP,116,124,1.0,1.0
2025-02-28,0022400851,ATL,OKC,OKC,119,135,1.0,1.0
2025-02-28,0022400853,BKN,POR,POR,102,121,1.0,1.0
2025-02-28,0022400852,BOS,CLE,CLE,116,123,1.0,2.0
2025-02-28,0022400855,CHI,TOR,CHI,125,115,1.0,1.0
2025-02-28,0022400850,DET,DEN,DEN,119,134,1.0,0.0
2025-02-28,0022400859,LAL,LAC,LAL,106,102,0.0,1.0
2025-02-28,0022400856,MEM,NYK,NYK,113,114,2.0,1.0
2025-02-28,0022400854,MIA,IND,MIA,125,120,1.0,1.0
2025-02-28,0022400857,PHX,NOP,PHX,125,108,0.0,0.0
2025-02-28,0022400858,UTA,MIN,UTA,117,116,1.0,0.0
2025-03-01,0022400860,CHA,WAS,WAS,100,113,1.0,2.0
2025-03-01,0022400865,DAL,MIL,MIL,117,132,1.0,1.0
2025-03-01,0022400861,DET,BKN,DET,115,94,0.0,0.0
2025-03-01,0022400862,HOU,SAC,SAC,103,113,2.0,2.0
2025-03-01,0022400863,MEM,SAS,SAS,128,130,0.0,2.0
2025-03-01,0022400864,PHI,GSW,PHI,126,119,2.0,1.0
2025-03-02,0022400866,BOS,DEN,BOS,110,103,1.0,1.0
2025-03-02,0022400867,CLE,POR,CLE,133,129,1.0,1.0
2025-03-02,0022400868,IND,CHI,IND,127,112,1.0,1.0
2025-03-02,0022400874,LAL,LAC,LAL,108,102,1.0,1.0
2025-03-02,0022400869,MIA,NYK,NYK,112,116,1.0,1.0
2025-03-02,0022400870,ORL,TOR,TOR,102,104,2.0,1.0
2025-03-02,0022400873,PHX,MIN,MIN,98,116,1.0,1.0
2025-03-02,0022400871,SAS,OKC,OKC,132,146,0.0,1.0
2025-03-02,0022400872,UTA,NOP,NOP,121,128,1.0,1.0
2025-03-03,0022400875,CHA,GSW,GSW,101,119,1.0,1.0
2025-03-03,0022400880,DAL,SAC,SAC,98,122,1.0,1.0
2025-03-03,0022400878,MEM,ATL,ATL,130,132,1.0,2.0
2025-03-03,0022400877,MIA,WAS,MIA,106,90,0.0,1.0
2025-03-03,0022400879,OKC,HOU,OKC,137,128,0.0,1.0
2025-03-03,0022400876,PHI,POR,POR,102,119,1.0,0.0
2025-03-03,0022400881,UTA,DET,DET,106,134,0.0,1.0
2025-03-04,0022400884,ATL,MIL,MIL,121,127,0.0,2.0
2025-03-04,0022400886,CHI,CLE,CLE,117,139,1.0,1.0
2025-03-04,0022400882,IND,HOU,IND,115,102,1.0,0.0
2025-03-04,0022400890,LAL,NOP,LAL,136,115,1.0,1.0
2025-03-04,0022400887,MIN,PHI,MIN,126,112,1.0,0.0
2025-03-04,0022400885,NYK,GSW,GSW,102,114,1.0,0.0
2025-03-04,0022400883,ORL,TOR,TOR,113,114,1.0,1.0
2025-03-04,0022400889,PHX,LAC,PHX,119,117,1.0,1.0
2025-03-04,0022400888,SAS,BKN,SAS,127,113,1.0,2.0
2025-03-05,0022400891,BOS,POR,BOS,128,118,2.0,1.0
2025-03-05,0022400892,CHA,MIN,MIN,110,125,1.0,0.0
2025-03-05,0022400893,CLE,MIA,CLE,112,107,0.0,1.0
2025-03-05,0022400896,DEN,SAC,DEN,116,110,2.0,1.0
2025-03-05,0022400898,LAC,DET,LAC,123,115,0.0,1.0
2025-03-05,0022400895,MEM,OKC,OKC,103,120,1.0,1.0
2025-03-05,0022400897,MIL,DAL,MIL,137,107,0.0,1.0
2025-03-05,0022400894,WAS,UTA,WAS,125,122,1.0,1.0
2025-03-06,0022400899,ATL,IND,ATL,124,118,1.0,1.0
2025-03-06,0022400901,BKN,GSW,GSW,119,121,1.0,1.0
2025-03-06,0022400900,BOS,PHI,BOS,123,105,0.0,1.0
2025-03-06,0022400903,LAL,NYK,LAL,113,109,1.0,1.0
2025-03-06,0022400902,NOP,HOU,HOU,97,109,1.0,1.0
2025-03-06,0022400944,ORL,CHI,CHI,123,125,1.0,1.0
2025-03-07,0022400904,CHA,CLE,CLE,117,118,1.0,1.0
2025-03-07,0022400906,DAL,MEM,MEM,111,122,1.0,1.0
2025-03-07,0022400909,DEN,PHX,DEN,149,141,1.0,2.0
2025-03-07,0022400911,LAC,NYK,LAC,105,95,1.0,0.0
2025-03-07,0022400907,MIA,MIN,MIN,104,106,1.0,1.0
2025-03-07,0022400908,OKC,POR,OKC,107,89,1.0,1.0
2025-03-07,0022400910,SAC,SAS,SAC,127,109,1.0,2.0
2025-03-07,0022400905,TOR,UTA,TOR,118,109,2.0,1.0
2025-03-08,0022400914,ATL,IND,ATL,120,118,1.0,1.0
2025-03-08,0022400918,BOS,LAL,BOS,111,101,1.0,1.0
2025-03-08,0022400912,CHA,BKN,CHA,105,102,0.0,1.0
2025-03-08,0022400919,GSW,DET,GSW,115,110,1.0,2.0
2025-03-08,0022400913,HOU,NOP,HOU,146,117,1.0,1.0
2025-03-08,0022400916,MIA,CHI,CHI,109,114,0.0,1.0
2025-03-08,0022400917,MIL,ORL,ORL,109,111,2.0,1.0
2025-03-08,0022400915,TOR,WAS,WAS,117,118,0.0,2.0
2025-03-09,0022400921,DAL,PHX,PHX,116,125,1.0,1.0
2025-03-09,0022400927,LAC,SAC,LAC,111,110,1.0,1.0
2025-03-09,0022400922,MIL,CLE,CLE,100,112,0.0,1.0
2025-03-09,0022400925,MIN,SAS,MIN,141,124,1.0,1.0
2025-03-09,0022400923,NOP,MEM,MEM,104,107,0.0,1.0
2025-03-09,0022400920,OKC,DEN,OKC,127,103,1.0,1.0
2025-03-09,0022400924,PHI,UTA,PHI,126,122,2.0,1.0
2025-03-09,0022400926,POR,DET,DET,112,119,1.0,0.0
2025-03-10,0022400928,ATL,PHI,ATL,132,123,1.0,0.0
2025-03-10,0022400930,BKN,LAL,BKN,111,108,1.0,1.0
2025-03-10,0022400929,BOS,UTA,BOS,114,108,1.0,0.0
2025-03-10,0022400933,CHI,IND,CHI,121,103,1.0,1.0
2025-03-10,0022400938,GSW,POR,GSW,130,120,1.0,0.0
2025-03-10,0022400934,HOU,ORL,HOU,97,84,1.0,1.0
2025-03-10,0022400935,MEM,PHX,MEM,120,118,0.0,0.0
2025-03-10,0022400931,MIA,CHA,CHA,102,105,1.0,1.0
2025-03-10,0022400936,OKC,DEN,DEN,127,140,0.0,0.0
2025-03-10,0022400939,SAC,NYK,NYK,104,133,0.0,2.0
2025-03-10,0022400937,SAS,DAL,DAL,129,133,0.0,0.0
2025-03-10,0022400932,TOR,WAS,TOR,119,104,1.0,1.0
2025-03-11,0022400940,CLE,BKN,CLE,109,104,1.0,0.0
2025-03-11,0022400941,DET,WAS,DET,123,103,1.0,0.0
2025-03-11,0022400942,IND,MIL,IND,115,114,0.0,1.0
2025-03-11,0022400943,NOP,LAC,NOP,127,120,1.0,1.0
2025-03-12,0022400945,ATL,CHA,ATL,123,110,1.0,1.0
2025-03-12,0022400946,BOS,OKC,OKC,112,118,1.0,1.0
2025-03-12,0022400952,DEN,MIN,MIN,95,115,1.0,2.0
2025-03-12,0022400949,HOU,PHX,HOU,111,104,1.0,1.0
2025-03-12,0022400950,MEM,UTA,MEM,122,115,1.0,1.0
2025-03-12,0022400948,MIA,LAC,LAC,104,119,1.0,0.0
2025-03-12,0022400953,POR,NYK,NYK,113,114,1.0,1.0
2025-03-12,0022400951,SAS,DAL,SAS,126,116,1.0,1.0
2025-03-12,0022400947,TOR,PHI,TOR,118,105,1.0,1.0
2025-03-13,0022400956,CHI,BKN,CHI,116,110,2.0,1.0
2025-03-13,0022400954,DET,WAS,WAS,125,129,1.0,1.0
2025-03-13,0022400957,GSW,SAC,GSW,130,104,2.0,2.0
2025-03-13,0022400955,MIL,LAL,MIL,126,106,1.0,2.0
2025-03-13,0022401141,NOP,ORL,ORL,93,113,1.0,2.0
2025-03-14,0022400960,ATL,LAC,LAC,98,121,1.0,1.0
2025-03-14,0022400965,DEN,LAL,DEN,131,126,1.0,0.0
2025-03-14,0022400961,HOU,DAL,HOU,133,96,1.0,1.0
2025-03-14,0022400962,MEM,CLE,CLE,124,133,1.0,2.0
2025-03-14,0022400958,MIA,BOS,BOS,91,103,1.0,1.0
2025-03-14,0022400963,MIN,ORL,MIN,118,111,1.0,0.0
2025-03-14,0022400959,PHI,IND,IND,100,112,1.0,2.0
2025-03-14,0022400967,PHX,SAC,PHX,122,106,1.0,0.0
2025-03-14,0022400964,SAS,CHA,CHA,134,145,1.0,1.0
2025-03-14,0022400966,UTA,TOR,TOR,118,126,1.0,1.0
2025-03-15,0022400968,BKN,BOS,BOS,113,115,1.0,0.0
2025-03-15,0022400975,DEN,WAS,WAS,123,126,0.0,1.0
2025-03-15,0022400969,DET,OKC,OKC,107,113,1.0,2.0
2025-03-15,0022400974,GSW,NYK,GSW,97,94,1.0,2.0
2025-03-15,0022400970,HOU,CHI,HOU,117,114,0.0,1.0
2025-03-15,0022400971,MEM,MIA,MEM,125,91,0.0,0.0
2025-03-15,0022400972,MIL,IND,MIL,126,119,1.0,0.0
2025-03-15,0022400973,SAS,NOP,SAS,119,115,0.0,1.0
2025-03-16,0022400978,BKN,ATL,BKN,122,114,0.0,1.0
2025-03-16,0022400979,CLE,ORL,ORL,103,108,1.0,1.0
2025-03-16,0022400976,DAL,PHI,PHI,125,130,1.0,1.0
2025-03-16,0022400538,LAC,CHA,LAC,123,88,1.0,1.0
2025-03-16,0022400977,LAL,PHX,LAL,107,96,1.0,1.0
2025-03-16,0022400982,MIL,OKC,OKC,105,121,0.0,0.0
2025-03-16,0022400981,MIN,UTA,MIN,128,102,1.0,1.0
2025-03-16,0022400980,POR,TOR,POR,105,102,3.0,1.0
2025-03-17,0022400990,GSW,DEN,DEN,105,114,1.0,1.0
2025-03-17,0022400985,HOU,PHI,HOU,144,137,1.0,0.0
2025-03-17,0022400537,LAL,SAS,LAL,125,109,0.0,1.0
2025-03-17,0022400986,MIN,IND,IND,130,132,0.0,1.0
2025-03-17,0022400987,NOP,DET,DET,81,127,1.0,1.0
2025-03-17,0022400984,NYK,MIA,NYK,116,95,1.0,1.0
2025-03-17,0022400991,PHX,TOR,PHX,129,89,0.0,0.0
2025-03-17,0022400995,POR,WAS,POR,112,97,0.0,1.0
2025-03-17,0022400992,SAC,MEM,SAC,132,122,2.0,1.0
2025-03-17,0022400989,UTA,CHI,CHI,97,111,0.0,1.0
2025-03-18,0022400994,BOS,BKN,BOS,104,96,2.0,1.0
2025-03-18,0022400993,CHA,ATL,ATL,102,134,1.0,1.0
2025-03-18,0022401012,GSW,MIL,GSW,104,93,0.0,1.0
2025-03-18,0022400997,LAC,CLE,LAC,132,119,1.0,1.0
2025-03-19,0022400998,IND,DAL,IND,135,131,1.0,2.0
2025-03-19,0022401006,LAL,DEN,LAL,120,108,1.0,1.0
2025-03-19,0022401000,MIA,DET,DET,113,116,1.0,1.0
2025-03-19,0022401001,MIN,NOP,NOP,115,119,1.0,1.0
2025-03-19,0022401002,OKC,PHI,OKC,133,100,2.0,1.0
2025-03-19,0022400999,ORL,HOU,HOU,108,116,2.0,1.0
2025-03-19,0022401007,PHX,CHI,PHX,127,121,1.0,1.0
2025-03-19,0022401008,POR,MEM,POR,115,99,1.0,1.0
2025-03-19,0022401009,SAC,CLE,SAC,123,119,1.0,0.0
2025-03-19,0022401003,SAS,NYK,SAS,120,105,1.0,1.0
2025-03-19,0022400627,UTA,WAS,UTA,128,112,1.0,1.0
2025-03-20,0022401010,CHA,NYK,CHA,115,98,1.0,0.0
2025-03-20,0022401005,GSW,TOR,GSW,117,114,1.0,2.0
2025-03-20,0022401011,IND,BKN,IND,105,99,0.0,1.0
2025-03-20,0022400996,LAL,MIL,MIL,89,118,0.0,1.0
2025-03-20,0022401013,SAC,CHI,CHI,116,128,0.0,0.0
2025-03-21,0022401019,DAL,DET,DAL,123,117,1.0,1.0
2025-03-21,0022401023,LAC,MEM,LAC,128,108,2.0,1.0
2025-03-21,0022401015,MIA,HOU,HOU,98,102,1.0,1.0
2025-03-21,0022401016,MIN,NOP,MIN,134,93,1.0,1.0
2025-03-21,0022401017,OKC,CHA,OKC,141,106,1.0,0.0
2025-03-21,0022401021,PHX,CLE,PHX,123,112,1.0,1.0
2025-03-21,0022401022,POR,DEN,POR,128,109,1.0,1.0
2025-03-21,0022401018,SAS,PHI,SAS,128,120,1.0,1.0
2025-03-21,0022401020,UTA,BOS,BOS,99,121,1.0,2.0
2025-03-21,0022401014,WAS,ORL,ORL,105,120,1.0,1.0
2025-03-22,0022401025,ATL,GSW,ATL,124,115,3.0,1.0
2025-03-22,0022401024,IND,BKN,IND,108,103,1.0,1.0
2025-03-22,0022401028,LAL,CHI,CHI,115,146,1.0,1.0
2025-03-22,0022401026,NYK,WAS,NYK,122,103,1.0,0.0
2025-03-22,0022401027,SAC,MIL,MIL,108,114,1.0,1.0
2025-03-23,0022401031,ATL,PHI,ATL,132,119,0.0,1.0
2025-03-23,0022401029,DET,NOP,DET,136,130,1.0,1.0
2025-03-23,0022401035,HOU,DEN,DEN,111,116,1.0,1.0
2025-03-23,0022401036,LAC,OKC,OKC,101,103,1.0,1.0
2025-03-23,0022401032,MIA,CHA,MIA,122,105,1.0,1.0
2025-03-23,0022401034,POR,BOS,BOS,116,129,1.0,1.0
2025-03-23,0022401033,TOR,SAS,SAS,89,123,2.0,1.0
2025-03-23,0022401030,UTA,CLE,CLE,91,120,1.0,1.0
2025-03-24,0022401040,BKN,DAL,DAL,101,120,1.0,2.0
2025-03-24,0022401042,DEN,CHI,CHI,119,129,0.0,1.0
2025-03-24,0022401037,IND,MIN,IND,119,103,1.0,2.0
2025-03-24,0022401041,NOP,PHI,NOP,112,99,0.0,0.0
2025-03-24,0022401038,ORL,LAL,ORL,118,106,2.0,1.0
2025-03-24,0022401043,PHX,MIL,PHX,108,106,2.0,1.0
2025-03-24,0022401044,SAC,BOS,BOS,95,113,1.0,0.0
2025-03-24,0022401039,WAS,TOR,TOR,104,112,1.0,0.0
2025-03-25,0022401045,CHA,ORL,ORL,104,111,1.0,0.0
2025-03-25,0022401046,DET,SAS,DET,122,96,1.0,1.0
2025-03-25,0022401049,HOU,ATL,HOU,121,114,1.0,1.0
2025-03-25,0022401047,MIA,GSW,MIA,112,86,1.0,2.0
2025-03-25,0022401048,NYK,DAL,NYK,128,113,2.0,0.0
2025-03-25,0022401051,POR,CLE,CLE,111,122,1.0,1.0
2025-03-25,0022401052,SAC,OKC,OKC,105,121,0.0,1.0
2025-03-25,0022401050,UTA,MEM,MEM,103,140,1.0,3.0
2025-03-26,0022401054,BKN,TOR,TOR,86,116,1.0,1.0
2025-03-26,0022401057,DEN,MIL,DEN,127,117,1.0,1.0
2025-03-26,0022401055,IND,LAL,LAL,119,120,1.0,1.0
2025-03-26,0022401056,NYK,LAC,LAC,113,126,0.0,2.0
2025-03-26,0022401053,PHI,WAS,WAS,114,119,1.0,1.0
2025-03-26,0022401058,PHX,BOS,BOS,102,132,1.0,1.0
2025-03-27,0022401063,CHI,LAL,CHI,119,117,2.0,0.0
2025-03-27,0022401059,CLE,SAS,CLE,124,116,1.0,1.0
2025-03-27,0022401062,MIA,ATL,MIA,122,112,1.0,1.0
2025-03-27,0022401064,OKC,MEM,OKC,125,104,1.0,1.0
2025-03-27,0022401060,ORL,DAL,DAL,92,101,1.0,1.0
2025-03-27,0022401066,SAC,POR,SAC,128,107,1.0,1.0
2025-03-27,0022401065,UTA,HOU,HOU,110,121,1.0,1.0
2025-03-27,0022401061,WAS,IND,IND,109,162,0.0,0.0
2025-03-28,0022401068,BKN,LAC,LAC,100,132,1.0,1.0
2025-03-28,0022401073,DEN,UTA,DEN,129,93,1.0,0.0
2025-03-28,0022401067,DET,CLE,DET,133,122,2.0,0.0
2025-03-28,0022401070,MIL,NYK,NYK,107,116,1.0,1.0
2025-03-28,0022401071,MIN,PHX,MIN,124,109,3.0,1.0
2025-03-28,0022401072,NOP,GSW,GSW,95,111,3.0,2.0
2025-03-28,0022401069,TOR,CHA,TOR,108,97,1.0,2.0
2025-03-29,0022401077,CHI,DAL,DAL,119,120,1.0,1.0
2025-03-29,0022401078,MEM,LAL,LAL,127,134,1.0,1.0
2025-03-29,0022401079,OKC,IND,OKC,132,111,1.0,1.0
2025-03-29,0022401074,ORL,SAC,ORL,121,91,1.0,1.0
2025-03-29,0022401076,PHI,MIA,MIA,95,118,2.0,1.0
2025-03-29,0022401080,SAS,BOS,BOS,111,121,1.0,2.0
2025-03-29,0022401075,WAS,BKN,BKN,112,115,1.0,0.0
2025-03-30,0022401081,CLE,LAC,CLE,127,122,1.0,1.0
2025-03-30,0022401083,MIL,ATL,ATL,124,145,1.0,2.0
2025-03-30,0022401084,MIN,DET,MIN,123,104,1.0,1.0
2025-03-30,0022401085,NOP,CHA,NOP,98,94,1.0,1.0
2025-03-30,0022401082,NYK,POR,NYK,110,93,1.0,2.0
2025-03-30,0022401087,PHI,TOR,TOR,109,127,0.0,1.0
2025-03-30,0022401088,PHX,HOU,HOU,109,148,1.0,2.0
2025-03-30,0022401086,SAS,GSW,GSW,106,148,0.0,1.0
2025-03-31,0022401089,CHA,UTA,CHA,110,106,0.0,2.0
2025-03-31,0022401095,DAL,BKN,BKN,109,113,1.0,1.0
2025-03-31,0022401090,IND,SAC,IND,111,109,1.0,1.0
2025-03-31,0022401096,LAL,HOU,LAL,104,98,1.0,0.0
2025-03-31,0022401093,MEM,BOS,BOS,103,117,1.0,1.0
2025-03-31,0022401094,OKC,CHI,OKC,145,117,1.0,1.0
2025-03-31,0022401091,ORL,LAC,LAC,87,96,1.0,0.0
2025-03-31,0022401092,WAS,MIA,MIA,94,120,1.0,1.0
2025-04-01,0022401097,ATL,POR,POR,113,127,1.0,1.0
2025-04-01,0022401099,CHI,TOR,CHI,137,118,0.0,1.0
2025-04-01,0022401102,DEN,MIN,MIN,139,140,3.0,1.0
2025-04-01,0022401100,MEM,GSW,GSW,125,134,0.0,1.0
2025-04-01,0022401101,MIL,PHX,MIL,133,123,1.0,1.0
2025-04-01,0022401098,NYK,PHI,NYK,105,91,1.0,1.0
2025-04-01,0022400988,SAS,ORL,ORL,105,116,1.0,0.0
2025-04-02,0022401106,BOS,MIA,MIA,103,124,1.0,1.0
2025-04-02,0022401103,CLE,NYK,CLE,124,105,2.0,0.0
2025-04-02,0022401109,DAL,ATL,DAL,120,118,1.0,0.0
2025-04-02,0022401110,DEN,SAS,SAS,106,113,0.0,0.0
2025-04-02,0022401107,HOU,UTA,HOU,143,105,1.0,1.0
2025-04-02,0022401104,IND,CHA,IND,119,105,1.0,1.0
2025-04-02,0022401111,LAC,NOP,LAC,114,98,1.0,2.0
2025-04-02,0022401108,OKC,DET,OKC,119,103,1.0,2.0
2025-04-02,0022401105,WAS,SAC,WAS,116,111,1.0,1.0
2025-04-03,0022401113,BKN,MIN,MIN,90,105,2.0,1.0
2025-04-03,0022401117,LAL,GSW,GSW,116,123,2.0,1.0
2025-04-03,0022401114,MIA,MEM,MEM,108,110,0.0,1.0
2025-04-03,0022401115,PHI,MIL,MIL,113,126,1.0,1.0
2025-04-03,0022401116,TOR,POR,POR,103,112,1.0,1.0
2025-04-03,0022401112,WAS,ORL,ORL,97,109,0.0,1.0
2025-04-04,0022401120,BOS,PHX,BOS,123,103,1.0,2.0
2025-04-04,0022401118,CHA,SAC,SAC,102,125,1.0,1.0
2025-04-04,0022401122,CHI,POR,CHI,118,113,2.0,0.0
2025-04-04,0022401125,GSW,DEN,GSW,118,104,0.0,1.0
2025-04-04,0022401123,HOU,OKC,HOU,125,111,1.0,1.0
2025-04-04,0022401119,IND,UTA,IND,140,112,1.0,1.0
2025-04-04,0022401127,LAC,DAL,LAC,114,91,1.0,1.0
2025-04-04,0022401126,LAL,NOP,LAL,124,108,0.0,1.0
2025-04-04,0022401124,SAS,CLE,CLE,113,114,1.0,1.0
2025-04-04,0022401121,TOR,DET,DET,105,117,0.0,1.0
2025-04-05,0022401128,ATL,NYK,NYK,105,121,2.0,2.0
2025-04-05,0022401129,DET,MEM,MEM,103,109,0.0,1.0
2025-04-05,0022401132,LAC,DAL,LAC,135,104,0.0,0.0
2025-04-05,0022401131,MIA,MIL,MIL,115,121,1.0,1.0
2025-04-05,0022401130,PHI,MIN,MIN,109,114,1.0,1.0
2025-04-06,0022401136,ATL,UTA,ATL,147,134,0.0,1.0
2025-04-06,0022401134,BKN,TOR,TOR,109,120,2.0,1.0
2025-04-06,0022401137,BOS,WAS,BOS,124,90,1.0,2.0
2025-04-06,0022401133,CHA,CHI,CHI,117,131,1.0,1.0
2025-04-06,0022401138,CLE,SAC,SAC,113,120,1.0,1.0
2025-04-06,0022401142,DEN,IND,IND,120,125,1.0,1.0
2025-04-06,0022401143,GSW,HOU,HOU,96,106,1.0,1.0
2025-04-06,0022400617,NOP,MIL,MIL,107,111,1.0,0.0
2025-04-06,0022401140,NYK,PHX,NYK,112,98,0.0,1.0
2025-04-06,0022401135,OKC,LAL,LAL,99,126,1.0,1.0
2025-04-06,0022401139,POR,SAS,POR,120,109,1.0,1.0
2025-04-07,0022401144,DET,SAC,SAC,117,127,1.0,0.0
2025-04-07,0022401145,MIA,PHI,MIA,117,105,1.0,1.0
2025-04-08,0022401150,BKN,NOP,BKN,119,114,1.0,1.0
2025-04-08,0022401146,CHA,MEM,MEM,100,124,1.0,2.0
2025-04-08,0022401147,CLE,CHI,CLE,135,113,1.0,1.0
2025-04-08,0022401148,IND,WAS,IND,104,98,1.0,1.0
2025-04-08,0022401155,LAC,SAS,LAC,122,117,2.0,1.0
2025-04-08,0022401152,MIL,MIN,MIL,110,103,1.0,2.0
2025-04-08,0022401151,NYK,BOS,BOS,117,119,1.0,1.0
2025-04-08,0022401153,OKC,LAL,OKC,136,120,1.0,1.0
2025-04-08,0022401149,ORL,ATL,ORL,119,112,4.0,1.0
2025-04-08,0022401154,PHX,GSW,GSW,95,133,1.0,1.0
2025-04-09,0022401160,CHI,MIA,CHI,119,111,0.0,1.0
2025-04-09,0022401159,DAL,LAL,LAL,97,112,3.0,0.0
2025-04-09,0022401163,GSW,SAS,SAS,111,114,0.0,0.0
2025-04-09,0022401166,LAC,HOU,LAC,134,117,0.0,2.0
2025-04-09,0022401156,ORL,BOS,ORL,96,76,0.0,0.0
2025-04-09,0022401164,PHX,OKC,OKC,112,125,0.0,0.0
2025-04-09,0022401165,SAC,DEN,DEN,116,124,1.0,2.0
2025-04-09,0022401158,TOR,CHA,TOR,126,96,2.0,0.0
2025-04-09,0022401162,UTA,POR,UTA,133,126,2.0,2.0
2025-04-09,0022401157,WAS,PHI,PHI,103,122,0.0,1.0
2025-04-10,0022401169,BKN,ATL,ATL,109,133,1.0,1.0
2025-04-10,0022401167,DET,NYK,DET,115,106,2.0,1.0
2025-04-10,0022401168,IND,CLE,IND,114,112,1.0,1.0
2025-04-10,0022401170,MEM,MIN,MIN,125,141,1.0,1.0
2025-04-10,0022401161,MIL,NOP,MIL,136,111,1.0,1.0
2025-04-11,0022401174,BOS,CHA,BOS,130,94,1.0,1.0
2025-04-11,0022401176,CHI,WAS,CHI,119,89,1.0,1.0
2025-04-11,0022401178,DAL,TOR,DAL,124,102,1.0,1.0
2025-04-11,0022401180,DEN,MEM,DEN,117,109,1.0,0.0
2025-04-11,0022401171,DET,MIL,MIL,119,125,0.0,0.0
2025-04-11,0022401172,IND,ORL,ORL,115,129,0.0,1.0
2025-04-11,0022401185,LAL,HOU,LAL,140,109,1.0,1.0
2025-04-11,0022401179,MIN,BKN,MIN,117,91,0.0,0.0
2025-04-11,0022401177,NOP,MIA,MIA,104,153,0.0,1.0
2025-04-11,0022401175,NYK,CLE,CLE,102,108,0.0,0.0
2025-04-11,0022401173,PHI,ATL,ATL,110,124,1.0,0.0
2025-04-11,0022401182,PHX,SAS,PHX,117,98,1.0,1.0
2025-04-11,0022401183,POR,GSW,GSW,86,103,1.0,1.0
2025-04-11,0022401184,SAC,LAC,LAC,100,101,1.0,1.0
